uuid,name,type,permalink,cb_url,rank,created_at,updated_at,org_uuid,org_name,org_cb_url,country_code,state_code,region,city,stock_exchange_symbol,stock_symbol,went_public_on,share_price_usd,share_price,share_price_currency_code,valuation_price_usd,valuation_price,valuation_price_currency_code,money_raised_usd,money_raised,money_raised_currency_code
36e579a5-e750-b98f-091f-f4f98bc01bbb,,ipo,bioblast-pharma-ipo--36e579a5,https://www.crunchbase.com/ipo/bioblast-pharma-ipo--36e579a5,17458,7/16/14 9:44,2/12/18 23:57,01284278-612b-5142-1ce3-f98956bab67b,BioBlast Pharma,https://www.crunchbase.com/organization/bioblast-pharma,ISR,,Tel Aviv,Tel Aviv,nasdaq,ORPN,8/1/14,,,,,,,35000000,35000000,USD
2742907b-803c-d3dc-c3a7-b221d7c091f0,,ipo,tat-technologies-ipo--2742907b,https://www.crunchbase.com/ipo/tat-technologies-ipo--2742907b,37710,7/16/14 11:49,2/12/18 23:26,c1252c2e-136b-638a-46f4-901a4093bb2c,TAT Technologies,https://www.crunchbase.com/organization/tat-technologies,ISR,,HaMerkaz,Gedera,nasdaq,TATT,1/10/03,,,,,,,,,
b297aa6e-686f-8ed9-1bcb-022b3583a915,,ipo,orad-ipo--b297aa6e,https://www.crunchbase.com/ipo/orad-ipo--b297aa6e,26722,7/22/14 11:09,2/12/18 23:36,b3ff5cbb-a33e-8df1-6248-8505a1123e13,Orad,https://www.crunchbase.com/organization/orad,ISR,,Tel Aviv,Holon,tlv,ORAD,5/27/10,,,,,,,,,
94c053d2-a770-9fba-f09f-808b4a7694cb,,ipo,rada-electronic-industries-ltd-ipo--94c053d2,https://www.crunchbase.com/ipo/rada-electronic-industries-ltd-ipo--94c053d2,15419,7/24/14 12:09,2/12/18 23:45,116f28b8-2c35-af1f-4af2-4be4a9d42848,RADA Electronic Industries Ltd,https://www.crunchbase.com/organization/rada-electronic-industries-ltd,ISR,,HaMerkaz,Netanya,nasdaq,RADA,7/5/85,,,,,,,,,
d5474b4a-30a7-319f-92ff-2a2b1c7a9744,,ipo,radcom-ipo--d5474b4a,https://www.crunchbase.com/ipo/radcom-ipo--d5474b4a,40491,7/24/14 12:12,12/16/20 4:26,39bc2895-73f5-8e57-c8fc-b2bc473a2645,Radcom,https://www.crunchbase.com/organization/radcom,ISR,,Tel Aviv,Tel Aviv,nasdaq,RDCM,9/26/97,,,,,,,,,
447046f3-ce9e-c52a-8329-703bdc5b9c63,,ipo,radware-ipo--447046f3,https://www.crunchbase.com/ipo/radware-ipo--447046f3,39094,7/24/14 12:25,2/12/18 22:46,e5cbf3b6-f404-681e-f280-cd358b83c07f,Radware,https://www.crunchbase.com/organization/radware,ISR,,Tel Aviv,Tel Aviv,nasdaq,RDWR,10/8/99,,,,,,,,,
b02abaf1-e500-0e3b-3aa1-5d2282da99b9,,ipo,sapiens-international-ipo--b02abaf1,https://www.crunchbase.com/ipo/sapiens-international-ipo--b02abaf1,31003,7/28/14 13:03,2/12/18 23:46,ed4f0403-391c-ead8-424d-367a72e25bc2,Sapiens International Corporation,https://www.crunchbase.com/organization/sapiens-international,ISR,,Tel Aviv,Holon,nasdaq,SPNS,1/5/96,,,,,,,,,
a8ecbb5a-73b5-e87b-62fb-8bbff86a53d6,,ipo,rit-technologies-ltd-ipo--a8ecbb5a,https://www.crunchbase.com/ipo/rit-technologies-ltd-ipo--a8ecbb5a,30722,7/30/14 6:38,2/12/18 23:40,9a1899a5-e6f8-9c39-9d12-2ab2d00416a1,RiT Technologies Ltd.,https://www.crunchbase.com/organization/rit-technologies-ltd,ISR,,Tel Aviv,Tel Aviv,otcpink,RITT,8/1/97,,,,,,,,,
825d0fd6-2fc7-7945-fa90-ee52e9678f33,,ipo,silicom-ipo--825d0fd6,https://www.crunchbase.com/ipo/silicom-ipo--825d0fd6,40615,7/30/14 10:57,2/12/18 22:32,ca5dfa5f-fa9f-92bb-502b-b45e05aeac8e,Silicom,https://www.crunchbase.com/organization/silicom,ISR,,HaMerkaz,Kfar Saba,nasdaq,SILC,2/25/94,,,,,,,,,
71945e6d-7877-2dba-cbd8-ea5d335ea990,,ipo,macrocure-ipo--71945e6d,https://www.crunchbase.com/ipo/macrocure-ipo--71945e6d,19533,7/31/14 13:23,7/12/18 11:06,db0ae503-c92d-4276-fd5a-63b0869f178d,MacroCure,https://www.crunchbase.com/organization/macrocure,ISR,,HaMerkaz,Petah Tiqva,nasdaq,MCUR,8/1/14,,,,,,,54000000,54000000,USD
9eeedd4c-dae5-519f-f421-d429b3fdacc2,,ipo,mobileye-vision-technologies-ipo--9eeedd4c,https://www.crunchbase.com/ipo/mobileye-vision-technologies-ipo--9eeedd4c,37585,8/1/14 9:14,10/7/19 20:31,11db2789-2e31-5263-3971-368e0de0b4af,"Mobileye, an Intel Company",https://www.crunchbase.com/organization/mobileye-vision-technologies,ISR,,Yerushalayim,Jerusalem,nyse,MBLY,8/4/14,25,25,USD,4200000000,4200000000,USD,890000000,890000000,USD
9c08c4a9-7ee1-5daf-1074-651b9055f7ce,,ipo,endymed-ipo--9c08c4a9,https://www.crunchbase.com/ipo/endymed-ipo--9c08c4a9,40699,8/4/14 7:00,2/12/18 23:29,e003cc5c-d1a6-44b7-8c35-a4fdd5a32283,Endymed,https://www.crunchbase.com/organization/endymed,ISR,,Hefa,Caesarea,tlv,ENDY,7/26/07,,,,,,,,,
216af236-1c55-b5db-e097-2e92a5df495c,,ipo,vbl-therapeutics-ipo--216af236,https://www.crunchbase.com/ipo/vbl-therapeutics-ipo--216af236,12997,8/7/14 3:50,12/15/20 14:34,7e4b5a94-ea46-dc0b-8fa6-470798aa137c,VBL THERAPEUTICS,https://www.crunchbase.com/organization/vbl-therapeutics,ISR,,Tel Aviv,Or Yehuda,nasdaq,VBLT,10/1/14,,,,,,,104800000,104800000,USD
62071eeb-ff07-9f30-ac5e-361bf66c886b,,ipo,taro-pharmaceuticals-ipo--62071eeb,https://www.crunchbase.com/ipo/taro-pharmaceuticals-ipo--62071eeb,37107,8/18/14 12:57,2/12/18 23:56,927fe831-4c4c-bb22-4013-01e8ec12d079,Taro Pharmaceuticals,https://www.crunchbase.com/organization/taro-pharmaceuticals,ISR,,Hefa,Haifa,nyse,TARO,3/23/12,,,,,,,,,
b429b0ed-efa7-0eb0-be02-7555b2d0df46,,ipo,integrity-applications-ipo--b429b0ed,https://www.crunchbase.com/ipo/integrity-applications-ipo--b429b0ed,39468,9/3/14 12:47,1/28/20 4:56,60489e9b-e47c-b2f6-10a6-f3e0f2c9ee9d,Integrity Applications,https://www.crunchbase.com/organization/integrity-applications,ISR,,HaDarom,Ashkelon,otcqb,IGAP,4/25/13,,,,,,,,,
81826e33-7325-38a3-aa2a-b0b008c00873,,ipo,foamix-ipo--81826e33,https://www.crunchbase.com/ipo/foamix-ipo--81826e33,25716,9/22/14 6:21,2/12/18 23:29,44ac6131-48d9-d0c7-0524-c1ecbacd7720,Foamix,https://www.crunchbase.com/organization/foamix,ISR,,HaMerkaz,Rehovot,nasdaq,FOMX,9/19/14,6,6,USD,128854403,128854403,USD,40200000,40200000,USD
ddb221f2-2293-5da5-f93b-e7461d471bf2,,ipo,amiad-ipo--ddb221f2,https://www.crunchbase.com/ipo/amiad-ipo--ddb221f2,12718,11/11/14 13:13,12/21/20 6:12,b7f1508c-1b96-148e-5978-d736f584e534,Amiad,https://www.crunchbase.com/organization/amiad,ISR,,HaZafon,Bustan Hagalil,lse,AFS,12/5/05,1.739892962,1,GBP,43497324,25000000,GBP,11326703,6510000,GBP
2a7e1e61-897c-1aa4-9725-d9169576f7ac,,ipo,ham-let-ipo--2a7e1e61,https://www.crunchbase.com/ipo/ham-let-ipo--2a7e1e61,43211,12/26/14 3:59,2/12/18 23:56,47b701b6-ee4d-5268-4436-1100ccaa9552,Ham-Let,https://www.crunchbase.com/organization/ham-let,ISR,,HaZafon,Natsrat Ilit,tlv,HAML,1/10/02,,,,,,,,,
2414106e-9c61-83fa-7d7f-5310318b51b4,,ipo,check-cap-ipo--2414106e,https://www.crunchbase.com/ipo/check-cap-ipo--2414106e,24657,2/20/15 6:31,2/12/18 23:42,e8032ab1-800f-2c48-1a49-d1589b7269b9,Check-Cap,https://www.crunchbase.com/organization/check-cap,ISR,,Hefa,Isfiyeh,nasdaq,CHEK,2/20/15,,,,,,,12000000,12000000,USD
8d478182-d2d2-7532-a1bb-149f5728b0fd,,ipo,solaredge-technologies-ipo--8d478182,https://www.crunchbase.com/ipo/solaredge-technologies-ipo--8d478182,31463,2/21/15 12:56,2/13/18 0:36,43992286-de43-40f6-9121-4bc7de6f78c4,SolarEdge Technologies,https://www.crunchbase.com/organization/solaredge-technologies,ISR,,Tel Aviv,Herzliya,nasdaq,SEDG,3/26/15,,,,778000000,778000000,USD,126000000,126000000,USD
45f0ec2c-5baf-2300-950e-b9a8fc2f9d17,,ipo,biolinerx-ipo--45f0ec2c,https://www.crunchbase.com/ipo/biolinerx-ipo--45f0ec2c,45204,3/9/15 4:09,2/12/18 23:50,55913185-448a-bbcf-302c-ddf4f347a4a3,BiolineRx,https://www.crunchbase.com/organization/biolinerx,ISR,,Yerushalayim,Jerusalem,nasdaq,BLRX,8/5/11,,,,,,,,,
fe7cbf5b-fe5a-68bf-cb96-f75ff093898b,,ipo,steadymed-therapeutics-ipo--fe7cbf5b,https://www.crunchbase.com/ipo/steadymed-therapeutics-ipo--fe7cbf5b,33431,3/20/15 6:56,2/12/18 22:23,dba7efc7-a4fd-68a2-d811-3f0c7b29532d,SteadyMed Therapeutics,https://www.crunchbase.com/organization/steadymed-therapeutics,ISR,,Tel Aviv,Tel Aviv,nasdaq,STDY,3/20/15,8.5,8.5,USD,160000000,160000000,USD,40000000,40000000,USD
c5f94d46-da69-1ad4-aa9a-788c54236c51,,ipo,kornit-digital-ipo--c5f94d46,https://www.crunchbase.com/ipo/kornit-digital-ipo--c5f94d46,14987,4/3/15 5:47,2/12/18 23:43,f84cdf74-b8e6-8b32-b26d-4042fa554f43,Kornit Digital,https://www.crunchbase.com/organization/kornit-digital,ISR,,HaMerkaz,Rosh Ha'ayin,nasdaq,KRNT,4/2/15,,,,,,,71000000,71000000,USD
61226826-1929-c7ea-6a98-714108737cae,,ipo,biondvax-ipo--61226826,https://www.crunchbase.com/ipo/biondvax-ipo--61226826,19731,5/12/15 13:19,10/26/18 18:55,b371d124-9b44-7113-872a-202d0b3c29c3,BiondVax,https://www.crunchbase.com/organization/biondvax,ISR,,HaMerkaz,Ness Ziona,nasdaq,BVXV,5/11/15,5.01,5.01,USD,,,,10000000,10000000,USD
fa068262-7c7f-157d-57f7-3cf007329e71,,ipo,intec-pharma-ipo--fa068262,https://www.crunchbase.com/ipo/intec-pharma-ipo--fa068262,29303,8/6/15 5:52,2/12/18 23:53,ef49db8c-225d-9018-aeba-edf7ff2a7e39,Intec Pharma,https://www.crunchbase.com/organization/intec-pharma,ISR,,Yerushalayim,Jerusalem,nasdaq,NTEC,8/5/15,,,,,,,30000000,30000000,USD
cd32988e-5e72-e085-a5eb-7404fa2c429d,,ipo,nano-dimension-ipo--cd32988e,https://www.crunchbase.com/ipo/nano-dimension-ipo--cd32988e,24931,11/4/15 9:32,12/10/20 6:20,0660ba89-93e6-d4b1-0228-7e8303bb5622,Nano Dimension,https://www.crunchbase.com/organization/nano-dimension,ISR,,HaMerkaz,Ness Ziona,tlv,NNDM,8/1/14,,,,,,,,,
650c41f8-4c19-6ae5-de2c-47abcbf34dc3,,ipo,mysizeid-ipo--650c41f8,https://www.crunchbase.com/ipo/mysizeid-ipo--650c41f8,15129,11/6/15 4:04,2/12/18 23:42,1d595d3e-d68b-dc79-7efa-e287509245da,MySize,https://www.crunchbase.com/organization/mysizeid,ISR,,Hefa,Haifa,tlv,MYSZ,9/15/05,,,,,,,,,
ba66d916-7d4a-1327-2b64-df703f5dd3e7,,ipo,delta-galil-ipo--ba66d916,https://www.crunchbase.com/ipo/delta-galil-ipo--ba66d916,18151,12/17/15 12:28,2/12/18 23:53,143c49dc-3961-24c7-9b07-da3064ff0a77,Delta Galil,https://www.crunchbase.com/organization/delta-galil,ISR,,Tel Aviv,Tel Aviv,tlv,DELT,1/2/82,,,,,,,,,
28b89437-2df9-aa13-3f23-33dd66d845bd,,ipo,supercom-2-ipo--28b89437,https://www.crunchbase.com/ipo/supercom-2-ipo--28b89437,36941,4/19/16 12:15,2/12/18 23:56,4779e82d-4fec-c752-a31e-54c9ac93471d,SuperCom,https://www.crunchbase.com/organization/supercom-2,ISR,,Tel Aviv,Herzliya,nasdaq,SPCB,11/12/04,,,,,,,,,
38d7ed87-af9b-4374-c808-746bd14a468d,,ipo,azrieli-group-ipo--38d7ed87,https://www.crunchbase.com/ipo/azrieli-group-ipo--38d7ed87,15612,5/4/16 8:16,2/12/18 23:46,2942cc9f-0ddc-7d16-9ed9-2fe6c6d5eb2f,Azrieli Group,https://www.crunchbase.com/organization/azrieli-group,ISR,,Tel Aviv,Tel Aviv,tlv,AZRG,6/17/10,,,,,,,,,
6cdd166a-8b90-1665-e798-a9fb1e9f1a7c,,ipo,buy2-networks-ipo--6cdd166a,https://www.crunchbase.com/ipo/buy2-networks-ipo--6cdd166a,32817,5/4/16 8:35,8/7/18 7:27,631f7703-22e0-fdf7-4410-9d9da3347ca1,Buy2 Networks,https://www.crunchbase.com/organization/buy2-networks,ISR,,HaMerkaz,Hod Hasharon,tlv,BUY2,6/22/06,,,,,,,,,
50b76ac8-2229-79c6-7de3-dff4e9d45941,,ipo,scivac-therapeutics-ipo--50b76ac8,https://www.crunchbase.com/ipo/scivac-therapeutics-ipo--50b76ac8,40527,5/9/16 14:41,8/1/18 10:58,20a46cae-85c4-5e0c-4e76-e079a05023a2,SciVac Therapeutics,https://www.crunchbase.com/organization/scivac-therapeutics,ISR,,HaMerkaz,Rehovot,cve,LVN,5/20/11,,,,,,,,,
367ff297-c428-7011-8b05-05a8a86998a4,,ipo,emerald-ipo--367ff297,https://www.crunchbase.com/ipo/emerald-ipo--367ff297,43945,5/24/16 5:15,7/13/18 8:10,0019e51d-6e41-9b15-ad0d-a19a934122d8,Emerald Medical Applications,https://www.crunchbase.com/organization/emerald,ISR,,HaMerkaz,Petah Tiqva,otcqb,MRLA,11/13/06,,,,,,,,,
f78451b5-a912-2d27-73b9-144f62767ee0,,ipo,plus500-ipo--f78451b5,https://www.crunchbase.com/ipo/plus500-ipo--f78451b5,15870,6/12/16 14:56,9/11/19 18:15,903012d3-a8a1-5663-89f7-c10e9b76e8aa,Plus500,https://www.crunchbase.com/organization/plus500,ISR,,Tel Aviv,Tel Aviv,lse,PLUS,7/22/13,,,,,,,,,
1d0f7066-dcf9-204e-f4c3-8891a568cb05,,ipo,elron-electronic-industries-ipo--1d0f7066,https://www.crunchbase.com/ipo/elron-electronic-industries-ipo--1d0f7066,37609,7/7/16 0:40,8/8/18 6:33,41e71793-b8b2-51a5-98cb-dd8f7b2e5fdb,Elron Electronic Industries,https://www.crunchbase.com/organization/elron-electronic-industries,ISR,,Tel Aviv,Tel Aviv,nasdaq,ELRN,2/7/02,,,,,,,,,
d30c9ac1-b8b0-0665-7f43-74a8e29af989,,ipo,compugen-ipo--d30c9ac1,https://www.crunchbase.com/ipo/compugen-ipo--d30c9ac1,14313,7/7/16 11:08,2/13/18 0:43,5c67d48e-a682-8078-0803-e6bb0de31229,Compugen,https://www.crunchbase.com/organization/compugen,ISR,,Tel Aviv,Tel Aviv,nasdaq,CGEN,7/6/00,,,,,,,,,
bcc69e4a-33ef-f978-7169-96b5013b9cbe,,ipo,frutarom-ipo--bcc69e4a,https://www.crunchbase.com/ipo/frutarom-ipo--bcc69e4a,40242,8/5/16 4:05,2/12/18 23:39,c6096b06-e38d-44f1-32b8-b8631ce86860,Frutarom,https://www.crunchbase.com/organization/frutarom,ISR,,Hefa,Haifa,tlv,FRUT,2/14/02,,,,,,,,,
6ce79823-d06c-7745-db0a-d18e15db20ea,,ipo,phoenix-insurance-company-ipo--6ce79823,https://www.crunchbase.com/ipo/phoenix-insurance-company-ipo--6ce79823,41377,8/23/16 7:43,2/12/18 23:46,f44f10c6-f3bb-6ded-6905-c926e98906ee,Phoenix Insurance Company,https://www.crunchbase.com/organization/phoenix-insurance-company,ISR,,HaMerkaz,Givat Hayim,tlv,PHOE,1/10/02,,,,,,,,,
ba69529d-8712-0b50-c6d2-1552c7a1a41f,,ipo,spacecom-ipo--ba69529d,https://www.crunchbase.com/ipo/spacecom-ipo--ba69529d,32561,8/29/16 6:24,2/12/18 23:37,7c73ec01-c45a-9383-1bb4-56ea10685fe9,Spacecom,https://www.crunchbase.com/organization/spacecom,ISR,,Tel Aviv,Ramat Gan,tlv,SCC,3/17/05,,,,,,,,,
a221b83e-12da-8912-d700-7a683bf912e3,,ipo,castro-model-ltd-ipo--a221b83e,https://www.crunchbase.com/ipo/castro-model-ltd-ipo--a221b83e,44730,8/29/16 7:44,5/22/20 8:03,a81fb252-aa34-c703-59ea-411ba216a8cc,Castro Model Ltd,https://www.crunchbase.com/organization/castro-model-ltd,ISR,,Tel Aviv,Bat Yam,tlv,CAST,10/8/92,,,,,,,,,
5052f53f-a47a-f6f7-575c-e6901ed15efa,,ipo,protalix-biotherapeutics-ipo--5052f53f,https://www.crunchbase.com/ipo/protalix-biotherapeutics-ipo--5052f53f,22196,9/6/16 8:00,5/4/18 7:55,886cfb58-2897-2dde-a43a-85bc96da0444,Protalix BioTherapeutics,https://www.crunchbase.com/organization/protalix-biotherapeutics,ISR,,HaZafon,Carmiel,nysemkt,PLX,11/21/97,,,,,,,,,
54f2b8ed-c593-019a-e965-67cd11431f1d,,ipo,makhteshim-agan-industries-ltd-ipo--54f2b8ed,https://www.crunchbase.com/ipo/makhteshim-agan-industries-ltd-ipo--54f2b8ed,43597,11/12/16 11:39,5/20/20 22:26,35cf8d41-870f-95d9-fcbe-a00e5d70b7c3,ADAMA Agricultural Solutions,https://www.crunchbase.com/organization/makhteshim-agan-industries-ltd,ISR,,Tel Aviv,Tel Aviv,szse,200553,5/15/97,,,,,,,,,
4801a579-47be-b138-a7ca-6b2844f6489d,,ipo,allium-medical-ipo--4801a579,https://www.crunchbase.com/ipo/allium-medical-ipo--4801a579,31509,11/12/16 14:22,5/22/20 7:33,82ba0bd9-9308-3f4e-ce64-aa79fd45259a,Allium Medical,https://www.crunchbase.com/organization/allium-medical,ISR,,Hefa,Caesarea,tlv,ALMD,2/13/07,,,,,,,,,
984b7438-afa3-e1af-7aa7-d827494a80d0,,ipo,ashot-ashkelon-ipo--984b7438,https://www.crunchbase.com/ipo/ashot-ashkelon-ipo--984b7438,24648,11/14/16 7:15,2/12/18 23:54,9e11879e-4246-bae0-3959-91d2d30d2123,Ashot Ashkelon,https://www.crunchbase.com/organization/ashot-ashkelon,ISR,,HaDarom,Ashkelon,tlv,ASHO,1/10/02,,,,,,,,,
85861efa-ddee-700d-964f-557200230b2d,,ipo,apply-mobile-technologies-ipo--85861efa,https://www.crunchbase.com/ipo/apply-mobile-technologies-ipo--85861efa,39931,11/14/16 7:57,2/12/18 23:28,6f477731-ce28-b5c4-261e-967c2648a999,Apply Mobile Technologies,https://www.crunchbase.com/organization/apply-mobile-technologies,ISR,,Tel Aviv,Tel Aviv,tlv,APLY,1/10/02,,,,,,,,,
d095d7a4-6c78-cfec-0cdd-7abd30bad78c,,ipo,audiopixels-ipo--d095d7a4,https://www.crunchbase.com/ipo/audiopixels-ipo--d095d7a4,23514,11/14/16 8:21,2/12/18 23:49,1e648baf-7d34-7b36-9088-17e9adb13d85,AudioPixels,https://www.crunchbase.com/organization/audiopixels,ISR,,Tel Aviv,Tel Aviv,asx,AKP,12/31/04,,,,,,,,,
4dd0a4fb-6cb8-6f79-07e5-27095293c2d4,,ipo,baran-group-ipo--4dd0a4fb,https://www.crunchbase.com/ipo/baran-group-ipo--4dd0a4fb,22433,11/14/16 10:40,2/12/18 22:11,de9dd93f-4e67-fdf6-5134-04e7f9809fd1,Baran Group,https://www.crunchbase.com/organization/baran-group,ISR,,HaMerkaz,Bet Dagan,tlv,BRAN,2/14/02,,,,,,,,,
6cd7f252-7b95-15ce-6b62-0ec0c01efeab,,ipo,babylon-ipo--6cd7f252,https://www.crunchbase.com/ipo/babylon-ipo--6cd7f252,43243,11/14/16 10:47,2/12/18 23:56,366c3994-7f70-237a-357b-b830ffd7bd4b,Babylon,https://www.crunchbase.com/organization/babylon,ISR,,Tel Aviv,Or Yehuda,tlv,BBYL,3/8/07,,,,,,,,,
1ecba185-9414-c11a-ec9d-a2231713e9e5,,ipo,bagir-group-ipo--1ecba185,https://www.crunchbase.com/ipo/bagir-group-ipo--1ecba185,36343,11/14/16 11:07,9/11/19 18:14,6a129dbf-14b9-2ca6-e974-961ae7d1909b,Bagir Group,https://www.crunchbase.com/organization/bagir-group,ISR,,HaDarom,Kiryat Gat,lse,BAGR,4/25/14,,,,,,,,,
0c922380-a75d-cc88-e0fd-4fec40e346e1,,ipo,bezeq-telecommunications---israel-ipo--0c922380,https://www.crunchbase.com/ipo/bezeq-telecommunications---israel-ipo--0c922380,16177,11/14/16 11:23,1/27/20 9:41,40af44a6-4daf-ad73-6a13-2d0c8ad0b9c9,Bezeq Israeli Telecommunication Corp Ltd,https://www.crunchbase.com/organization/bezeq-telecommunications---israel,ISR,,Tel Aviv,Tel Aviv,tlv,BEZQ,2/25/10,,,,,,,,,
e779c7c8-1d3c-d6f6-0b1d-524e40fd2b58,,ipo,batm-ipo--e779c7c8,https://www.crunchbase.com/ipo/batm-ipo--e779c7c8,41227,11/14/16 11:24,9/11/19 18:10,d9dcef9e-5c98-0b6b-03a9-807dab9ec1f1,BATM Ltd,https://www.crunchbase.com/organization/batm,ISR,,HaMerkaz,Hod Hasharon,lse,BVC,6/29/01,,,,,,,,,
20e755b2-7f26-02e5-1153-9c440ce4a1d3,,ipo,bizportal-ipo--20e755b2,https://www.crunchbase.com/ipo/bizportal-ipo--20e755b2,38042,11/14/16 11:59,2/12/18 23:34,a20d038b-a96d-de19-082c-12b064cb75af,Bizportal,https://www.crunchbase.com/organization/bizportal,ISR,,Tel Aviv,Tel Aviv,tlv,TREN,1/10/02,,,,,,,,,
3648cf1c-c4b4-78ce-44cc-01d70ebd90a4,,ipo,brand-industries-ipo--3648cf1c,https://www.crunchbase.com/ipo/brand-industries-ipo--3648cf1c,17939,11/14/16 12:59,2/12/18 23:31,982c9bfd-0b5f-946d-28dc-b00081d6a566,Brand Industries,https://www.crunchbase.com/organization/brand-industries,ISR,,HaDarom,Yeruham,tlv,BRND,2/14/02,,,,,,,,,
f2701c95-095d-78e8-fd1b-d0a90d568255,,ipo,calanit-ipo--f2701c95,https://www.crunchbase.com/ipo/calanit-ipo--f2701c95,19348,11/14/16 15:06,8/2/18 12:38,f3065f62-719b-55e0-c716-113bd7f4a66d,Kalanit Carmon Services,https://www.crunchbase.com/organization/calanit,ISR,,HaMerkaz,Rosh Ha'ayin,tlv,KLNT,1/10/02,,,,,,,,,
b13e074c-cfd3-2b05-ad69-f28c27f84c55,,ipo,clal-biotechnology-ipo--b13e074c,https://www.crunchbase.com/ipo/clal-biotechnology-ipo--b13e074c,23664,11/15/16 7:51,2/12/18 23:50,35dd82ab-c5c2-6a0a-a1f0-20e5d80890b8,Clal Biotechnology Industries,https://www.crunchbase.com/organization/clal-biotechnology,ISR,,Tel Aviv,Ramat Gan,tlv,CBI,6/14/07,,,,,,,,,
1f51896c-6f81-9167-ff15-821d32489e61,,ipo,collplant-ipo--1f51896c,https://www.crunchbase.com/ipo/collplant-ipo--1f51896c,44059,11/15/16 11:05,10/26/18 18:55,40c8149d-01c8-6d41-606b-4da0ff562bb5,Collplant,https://www.crunchbase.com/organization/collplant,ISR,,HaMerkaz,Rehovot,tlv,CLGN,1/17/02,,,,,,,,,
0239917e-918e-921e-9b55-383c10591d68,,ipo,d-pharm-ltd-ipo--0239917e,https://www.crunchbase.com/ipo/d-pharm-ltd-ipo--0239917e,12876,11/16/16 8:20,2/12/18 23:52,c69532af-d5a6-d599-78fd-4d7936939ce0,D Pharm LTD.,https://www.crunchbase.com/organization/d-pharm-ltd,ISR,,HaMerkaz,Rehovot,tlv,DPRM,8/17/09,,,,,,,,,
9eee5a4e-f74e-a322-46f7-61fe60fca82e,,ipo,el-al-israeli-airlines-ipo--9eee5a4e,https://www.crunchbase.com/ipo/el-al-israeli-airlines-ipo--9eee5a4e,21684,11/16/16 8:24,5/22/20 9:27,3ae06745-8165-9716-a5b0-286b908ed457,El Al Israeli Airlines,https://www.crunchbase.com/organization/el-al-israeli-airlines,ISR,,Tel Aviv,Tel Aviv,tlv,ELAL,6/12/03,,,,,,,,,
0cf36815-82cf-fa44-b518-c18622305da9,,ipo,discount-investment-corp-ipo--0cf36815,https://www.crunchbase.com/ipo/discount-investment-corp-ipo--0cf36815,16973,11/16/16 8:51,2/12/18 23:28,f77fe8c8-ad6a-df78-8266-9b1f62f32503,Discount Investment,https://www.crunchbase.com/organization/discount-investment-corp,ISR,,Tel Aviv,Tel Aviv,tlv,DISI,2/14/02,,,,,,,,,
e5af9252-4fe9-9843-24bc-805888610828,,ipo,ellomay-capital-ipo--e5af9252,https://www.crunchbase.com/ipo/ellomay-capital-ipo--e5af9252,17247,11/16/16 9:03,2/12/18 23:55,b149d9be-2385-ffd5-283c-5764f0bc6a7c,Ellomay Capital,https://www.crunchbase.com/organization/ellomay-capital,ISR,,Tel Aviv,Tel Aviv,nysemkt,ELLO,1/14/11,,,,,,,,,
723247cb-8d96-5c8b-d86b-89b6297b9570,,ipo,energtek-ipo--723247cb,https://www.crunchbase.com/ipo/energtek-ipo--723247cb,16975,11/16/16 10:41,2/12/18 23:53,c6d257d2-aa4b-ce08-789b-97cd8897a0c4,Energtek,https://www.crunchbase.com/organization/energtek,ISR,,Tel Aviv,Tel Aviv,otcpink,EGTK,7/19/07,,,,,,,,,
5d9b9c3b-da3c-964f-1f9c-105b00ea5459,,ipo,elbit-vision-systems-ipo--5d9b9c3b,https://www.crunchbase.com/ipo/elbit-vision-systems-ipo--5d9b9c3b,43965,11/16/16 10:53,7/16/18 12:09,1e4c65ae-9897-3989-fc72-64b3cf4480ea,Elbit Vision Systems,https://www.crunchbase.com/organization/elbit-vision-systems,ISR,,Hefa,Caesarea,otcqb,EVSNF,11/23/11,,,,,,,,,
1e104dae-be53-a467-4efd-2bd0fa960287,,ipo,formula-vision-technologies-ipo--1e104dae,https://www.crunchbase.com/ipo/formula-vision-technologies-ipo--1e104dae,35692,11/16/16 12:53,2/12/18 23:47,72ddba42-716a-7e79-64c4-ffdd7c5740c6,Formula Vision Technologies,https://www.crunchbase.com/organization/formula-vision-technologies,ISR,,HaMerkaz,Savyon,tlv,FVT,1/10/02,,,,,,,,,
ea433ad4-2518-8d34-8e72-cb23b9d92eb0,,ipo,fibi-holding-ipo--ea433ad4,https://www.crunchbase.com/ipo/fibi-holding-ipo--ea433ad4,29071,11/16/16 13:08,5/22/20 10:14,3189dfab-fa03-cb99-76e2-f460dc89d8f5,FIBI Holding,https://www.crunchbase.com/organization/fibi-holding,ISR,,Tel Aviv,Tel Aviv,tlv,FIBI,10/8/92,,,,,,,,,
455a50a8-02cd-b9ea-abf1-3d7304052225,,ipo,gefen-biomed-investments-ipo--455a50a8,https://www.crunchbase.com/ipo/gefen-biomed-investments-ipo--455a50a8,35715,11/17/16 3:20,8/2/18 13:10,f2909e29-3b70-f26f-8deb-80b6d1c565ca,Gefen Biomed Investments,https://www.crunchbase.com/organization/gefen-biomed-investments,ISR,,HaDarom,Ashkelon,tlv,GEFEN,1/10/02,,,,,,,,,
